isolate,country,arcC,aroE,glpF,gmk,pta,tpi,yqiL,ST (MLST),clonal_complex (MLST)
M1223,Unknown,3,3,1,58,4,4,3,609,CC8
M1224,Unknown,1,4,1,4,12,1,10,5,CC5
M1228,Unknown,7,6,1,5,8,8,6,22,CC22
M1229,Unknown,1,4,1,4,12,1,10,5,CC5
M1244,Unknown,1,4,1,4,12,1,28,105,CC5
M1248,Unknown,1,4,1,4,12,1,10,5,CC5
M1253,Unknown,1,4,1,4,12,25,10,225,CC5
M1255,Unknown,1,4,1,4,12,1,10,5,CC5
M1257,Unknown,1,4,1,4,12,1,10,5,CC5
M1275,Unknown,1,4,1,4,12,1,10,5,CC5
M1286,Unknown,1,4,1,4,12,1,10,5,CC5
M1291,Unknown,1,4,1,4,12,1,10,5,CC5
M1309,Unknown,1,34,1,4,12,1,28,231,CC5
M1311,Unknown,10,14,8,6,10,3,2,45,CC45
M1320,Unknown,1,4,1,4,12,1,10,5,CC5
M1321,Unknown,1,4,1,4,12,1,10,5,CC5
M1322,Unknown,1,4,1,4,12,1,10,5,CC5
M1359,Unknown,1,4,1,4,12,1,10,5,CC5
M1367,Unknown,1,4,1,4,12,1,10,5,CC5
M1373,Unknown,1,4,1,4,12,1,28,105,CC5
M1374,Unknown,1,4,1,4,12,1,10,5,CC5
M1394,Unknown,1,4,1,4,12,1,10,5,CC5
M1405,Unknown,1,4,1,4,12,1,10,5,CC5
M1407,Unknown,1,4,441,4,12,1,10,248,CC5
M1450,Unknown,1,4,1,4,12,1,10,5,CC5
M1451,Unknown,1,4,1,4,12,1,10,5,CC5
M1463,Unknown,1,4,1,4,12,1,10,5,CC5
M1466,Unknown,1,4,1,4,12,1,28,105,CC5
M1481,Unknown,1,4,1,4,12,1,10,5,CC5
M1510,Unknown,1,4,1,4,12,1,10,5,CC5
M1520,Unknown,1,34,1,4,12,1,28,231,CC5
M1521,Unknown,1,4,1,4,12,1,28,105,CC5
M1531,Unknown,1,4,1,4,12,1,10,5,CC5
M1533,Unknown,1,4,1,4,12,1,10,5,CC5
M1544,Unknown,1,4,1,4,12,1,10,5,CC5
M1556,Unknown,1,4,1,4,12,1,10,5,CC5
M1563,Unknown,1,4,1,4,12,1,10,5,CC5
M1565,Unknown,1,4,1,4,12,1,28,105,CC5
M1578,Unknown,1,4,1,4,12,1,10,5,CC5
120,India,1,1,1,1,22,1,1,772,CC1
333,India,1,1,1,1,22,1,1,772,CC1
VH60,India,1,1,1,1,22,1,1,772,CC1
3957,India,1,1,1,1,22,1,1,772,CC1
3989,India,1,1,1,1,22,1,1,772,CC1
21196,Unknown,3,1,1,1,1,5,3,97,CC97
21236,Unknown,1,4,1,4,12,1,10,5,CC5
21282,Unknown,3,32,1,1,4,4,3,254,CC8
VH221,India,4,3,1,1,11,72,11,672,
SA16,Brazil,1,4,1,4,12,1,10,5,CC5
S1,France,3,35,19,2,20,26,39,398,
S100,France,3,35,19,2,20,26,39,398,
S123,The Netherlands,3,35,19,2,20,26,39,398,
S130,The Netherlands,3,35,19,2,20,26,39,398,
S1800,Greece,1,3,1,14,11,51,10,80,
S94,France,3,35,19,2,20,26,39,398,
91751,The Netherlands,1,4,1,4,12,1,10,5,CC5
103564,Switzerland,1,3,1,,11,51,10,,
122051,Switzerland,2,2,2,2,6,3,2,30,CC30
PM1,Unknown,19,23,15,2,19,20,15,59,
B147830,Unknown,1,4,1,4,12,1,10,5,CC5
B40723,Unknown,1,4,1,4,12,1,10,5,CC5
B40950,Unknown,1,4,1,4,12,1,10,5,CC5
B53639,Unknown,1,4,1,4,12,1,10,5,CC5
H29,USA,1,4,1,4,12,1,10,5,CC5
DSM 20231,South Korea,3,3,1,1,4,4,3,8,CC8
HI010,Unknown,3,3,1,1,4,4,3,8,CC8
HI010B,Unknown,3,3,1,1,4,4,3,8,CC8
HI013,Unknown,3,3,1,1,4,4,3,8,CC8
HI022,Unknown,3,3,1,1,4,4,3,8,CC8
HI049,USA,3,3,1,1,4,4,3,8,CC8
HI049B,USA,3,3,1,1,4,4,3,8,CC8
HI049C,Unknown,3,3,1,1,4,4,3,8,CC8
HI111,Unknown,3,3,1,1,4,4,3,8,CC8
HI168,Unknown,3,3,1,1,4,4,3,8,CC8
HIF003_B2N-C,USA,3,487,1,1,4,4,3,1066,CC8
06BA18369,Canada,1,4,1,4,12,1,10,5,CC5
112808A,Switzerland,3,35,19,2,20,26,39,398,
SA_ST125_MupR,Spain,1,4,1,4,12,1,54,125,CC5
NN54,Unknown,1,136,1,4,12,1,10,764,CC5
CBD-635,USA,1,4,1,4,12,1,10,5,CC5
CN79,China,2,3,1,1,4,4,3,239,CC8
CO-08,Unknown,1,1,1,1,22,1,1,772,CC1
MRGR3,Switzerland,2,3,1,1,4,4,3,239,CC8
PB32,USA,3,1,1,37,1,5,3,124,CC97
PS187,Germany,10,47,8,26,26,32,2,395,
PSP1996,Spain,3,3,1,12,4,4,16,247,CC8
M2,USA,2,2,2,2,6,3,,,
SS_1017,Brazil,3,1,1,8,1,1,1,188,CC1
SS_1018,Brazil,2,3,1,1,4,4,3,239,CC8
SS_1019,Brazil,3,3,1,1,4,4,1061,8089,CC8
SS_1020,Japan,1,4,1,4,12,24,29,228,CC5
SS_1021,Brazil,1,4,1,4,12,1,10,5,CC5
SS_1022,Brazil,3,27,1,1,1,19,40,7899,CC97
SS_1023,UK,10,14,8,6,10,3,2,45,CC45
SS_1024,Japan,1,3,1,8,11,5,11,12,
SS_1025,Canada,3,1,1,1,1,5,3,97,CC97
SS_1026,Spain,3,3,1,1,4,4,3,8,CC8
SS_1027,Belgium,1,4,1,4,12,1,10,5,CC5
SS_1028,Japan,3,1,1,1,1,5,3,97,CC97
SS_1029,Japan,4,9,1,8,1,10,8,20,
SS_1030,Japan,3,3,1,1,4,4,3,8,CC8
SRR445026_,USA,3,35,19,2,20,26,39,398,
SRR445267,USA,3,,19,2,20,26,39,,
SRR445268,USA,3,35,,2,20,26,39,,
SRR445269,USA,,485,,,,26,,,
SRR445270,USA,,,,,,,,,
SRR445271,USA,3,,,2,20,26,39,,
SRR445272,USA,3,,,2,20,26,39,,
SRR445293_,USA,3,35,19,2,20,26,39,398,
61291,Denmark,1,4,1,4,12,1,10,5,CC5
973N0091,Belgium,1,4,1,4,12,1,10,5,CC5
61282,Japan,12,89,1,108,4,5,90,1344,
61280,Japan,1,4,1,4,12,1,10,5,CC5
61277,Japan,1,1,1,1,735,1,1,5996,CC1
61281,Japan,1,4,1,4,12,1,10,5,CC5
61289,UK [Scotland],1,209,1,4,12,1,10,1346,CC5
61290,UK [Scotland],18,89,1,1,4,5,90,1347,
61283,UK [Scotland],12,89,1,1,4,5,90,692,
61287,UK [Scotland],1,4,1,4,12,1,10,5,CC5
973N0056,UK,12,89,108,1,4,5,90,814,
61286,UK [Scotland],12,89,1,1,4,5,90,692,
61284,UK [Scotland],12,89,1,1,4,5,90,692,
61288,UK [Scotland],1,4,1,4,12,1,10,5,CC5
61273,Belgium,1,89,1,1,4,5,11,385,
61269,UK [Northern Ireland],12,89,1,1,4,5,90,692,
61267,UK [Northern Ireland],1,4,1,4,12,1,10,5,CC5
61268,UK [Northern Ireland],1,4,1,4,12,1,10,5,CC5
61272,USA,1,4,180,4,12,1,10,1342,CC5
61270,USA,1,4,1,4,12,1,10,5,CC5
61271,USA,1,4,1,4,12,1,10,5,CC5
61276,Australia,1,208,104,112,156,1,1,1345,
61275,Australia,1,208,104,112,156,1,1,1345,
SS_1127,Switzerland,13,13,1,1,12,11,13,15,CC15
SS_1128,The Netherlands,13,13,1,1,12,11,13,15,CC15
SS_1129,The Netherlands,13,13,1,1,12,11,13,15,CC15
SS_1130,The Netherlands,13,13,1,1,12,11,13,15,CC15
SS_1131,The Netherlands,13,13,1,1,12,11,13,15,CC15
SS_1132,The Netherlands,13,13,1,1,12,11,13,15,CC15
SS_1133,Switzerland,3,3,1,1,4,4,3,8,CC8
SS_1134,The Netherlands,13,13,1,1,12,11,13,15,CC15
SS_1135,Germany,7,6,1,5,8,8,6,22,CC22
SS_1136,The Netherlands,13,13,1,1,12,11,13,15,CC15
SS_1491,UK [Wales],7,6,1,5,8,8,6,22,CC22
SS_1492,UK [Wales],7,6,1,5,8,8,6,22,CC22
SS_1493,UK [Wales],7,6,1,5,8,8,6,22,CC22
SS_1494,UK [Wales],7,,1,5,8,8,,,
SS_1495,UK [Wales],,,,5,,,,,
SS_1496,Thailand,3,,,1,1,1,10,,
SS_1497,Thailand,3,,1,1,1,1,10,,
SS_1498,Thailand,3,35,19,2,20,26,39,398,
SS_1499,Thailand,3,3,1,1,1,1,10,9,CC1
S12,Unknown,1,3,1,8,11,5,11,12,
S11,Unknown,3,1,1,,1,1,1,,
S17,Unknown,2,2,2,2,6,3,2,30,CC30
S16,Unknown,2,2,2,2,6,3,2,30,CC30
S21,Unknown,,4,,,,4,,,
S15,Unknown,7,6,1,5,8,8,6,22,CC22
S18,Unknown,7,6,1,5,8,8,6,22,CC22
S14,Unknown,7,6,1,5,8,8,6,22,CC22
S13,Unknown,19,23,15,2,19,20,15,59,
S19,Unknown,7,6,1,5,8,8,6,22,CC22
S22,Unknown,7,,1,5,8,8,6,,
A69,Thailand,3,3,1,1,1,1,10,9,CC1
A71,China,3,3,1,1,1,1,10,9,CC1
A187,China,3,3,1,1,1,1,10,9,CC1
CM45,Thailand,3,,1,1,1,1,10,,
SS_1500,Germany,7,6,1,5,8,8,6,22,CC22
SS_1501,Germany,7,6,1,,8,8,6,,
SS_1502,Germany,19,23,15,2,19,20,15,59,
SS_1503,Germany,1,43,1,4,12,1,10,146,CC5
SS_1504,Germany,3,3,1,1,4,4,3,8,CC8
SS_1505,Switzerland,13,13,1,1,12,10,13,582,CC15
SS_1506,Germany,10,14,8,6,10,3,2,45,CC45
SS_1507,Germany,3,3,1,1,4,4,3,8,CC8
SS_1508,Germany,3,35,19,2,20,26,39,398,
SS_1509,Germany,,4,1,4,4,6,3,,
SS_1510,Germany,1,4,1,4,12,25,10,225,CC5
SS_1511,Germany,2,2,2,2,6,3,2,30,CC30
SS_1512,Germany,5,4,1,4,4,6,3,7,
SS_1513,Germany,2,2,637,2,6,3,2,4674,CC30
SS_1514,Germany,18,18,6,2,13,15,18,182,
SS_1515,Germany,1,4,1,8,4,4,3,72,CC8
SS_1516,Germany,1,4,1,4,12,1,10,5,CC5
SS_1517,Germany,10,14,8,6,10,3,2,45,CC45
SS_1518,Germany,2,2,2,2,6,3,2,30,CC30
SS_1519,Germany,13,13,1,1,12,11,13,15,CC15
SS_1520,Germany,2,2,2,2,6,3,2,30,CC30
SS_1521,Germany,10,14,8,6,10,3,2,45,CC45
SS_1522,Germany,,2,2,2,6,3,2,,
SS_1523,Germany,,2,2,2,6,3,2,,
SS_1524,Germany,2,2,2,2,6,3,2,30,CC30
SS_1525,Germany,19,23,15,2,19,20,15,59,
SS_1526,Germany,2,2,2,2,6,3,2,30,CC30
SS_1527,Germany,3,3,1,1,4,4,3,8,CC8
SS_1528,Germany,7,6,1,5,8,8,6,22,CC22
SS_1529,Germany,10,14,8,6,10,3,2,45,CC45
SS_1530,Germany,6,5,6,2,7,14,5,121,CC121
SS_1531,Germany,1,4,1,4,12,1,10,5,CC5
SS_1533,Germany,1,4,1,4,12,1,10,5,CC5
SS_1534,Germany,2,2,2,2,6,3,2,30,CC30
SS_1536,Germany,10,14,8,6,10,3,2,45,CC45
SS_1537,Germany,7,6,1,5,8,8,6,22,CC22
SS_1538,Germany,13,13,1,1,12,11,,,
SS_1539,Germany,7,6,1,5,8,8,6,22,CC22
SS_1540,Germany,19,23,15,2,19,20,15,59,
SS_1541,Switzerland,13,13,1,1,12,11,13,15,CC15
SS_1542,Germany,2,2,2,2,6,3,2,30,CC30
SS_1543,Germany,3,3,1,1,4,4,3,8,CC8
SS_1544,Germany,3,1,1,8,1,1,1,188,CC1
SS_1545,Germany,10,14,8,6,10,3,2,45,CC45
SS_1546,Germany,5,4,1,4,4,6,3,7,
SS_1547,Germany,13,13,1,1,12,11,13,15,CC15
SS_1548,Germany,1,4,1,8,4,4,3,72,CC8
SS_1549,Germany,10,14,8,6,10,3,2,45,CC45
SS_1550,Germany,5,4,1,4,4,6,3,7,
SS_1551,Germany,2,2,2,2,6,3,2,30,CC30
SS_1552,Germany,3,1,1,1,1,5,3,97,CC97
SS_1553,Germany,2,2,2,2,6,3,2,30,CC30
SS_1554,Switzerland,10,14,8,6,10,3,2,45,CC45
SS_1555,Germany,3,3,1,1,4,4,3,8,CC8
SS_1556,Germany,1,4,1,4,12,1,10,5,CC5
SS_1557,Germany,2,2,2,2,6,3,2,30,CC30
SS_1558,Germany,7,6,1,5,8,8,6,22,CC22
SS_1559,Germany,2,2,2,2,6,3,72,433,CC30
SS_1560,Germany,5,4,1,4,4,6,3,7,
SS_1561,Switzerland,13,13,1,1,12,11,13,15,CC15
SS_1562,Germany,7,6,1,5,8,8,6,22,CC22
SS_1563,Germany,3,3,1,1,4,4,3,8,CC8
SS_1564,Germany,1,4,1,4,12,25,10,225,CC5
SS_1565,Germany,5,4,1,4,4,6,3,7,
SS_1566,Germany,5,4,1,4,4,6,3,7,
SS_1567,Germany,13,13,1,1,12,11,13,15,CC15
SS_1568,Germany,13,13,1,1,12,11,13,15,CC15
SS_1569,Germany,1,4,1,4,12,25,10,225,CC5
SS_1570,Germany,1,4,1,4,12,1,10,5,CC5
SS_1571,Germany,1,4,1,4,12,1,10,5,CC5
SS_1572,Germany,3,1,1,1,1,5,3,97,CC97
SS_1573,Germany,19,23,15,2,19,20,15,59,
SS_1574,Germany,10,14,8,6,10,3,2,45,CC45
SS_1575,Germany,8,2,2,2,6,3,2,34,CC30
SS_1576,Germany,2,2,2,2,6,3,2,30,CC30
SS_1577,Germany,3,1,1,1,1,5,3,97,CC97
SS_1578,Switzerland,13,13,1,1,12,11,13,15,CC15
SS_1580,Germany,1,4,1,4,12,1,10,5,CC5
SS_1581,Germany,7,6,1,5,8,8,6,22,CC22
SS_1582,Germany,7,6,1,5,8,8,6,22,CC22
SS_1583,Germany,10,14,8,6,10,3,2,45,CC45
SS_1584,Germany,7,6,1,5,8,8,6,22,CC22
SS_1585,Germany,6,5,6,2,7,14,5,121,CC121
SS_1586,Germany,19,23,15,2,19,20,15,59,
SS_1587,Germany,7,6,1,5,8,8,6,22,CC22
SS_1588,Germany,6,5,6,2,7,,5,,
SS_1589,Germany,1,661,1,4,12,,10,,
SS_1590,Germany,12,4,1,4,12,1,3,6,CC5
SS_1591,Germany,1,4,1,4,12,1,10,5,CC5
SS_1592,Germany,5,4,1,4,4,6,3,7,
SS_1593,Germany,13,13,1,1,12,11,13,15,CC15
UAMS-1,USA,2,2,2,2,6,3,2,30,CC30
1830,UK [Wales],7,6,1,5,8,8,6,22,CC22
1831,UK [Wales],7,6,1,5,8,8,6,22,CC22
1832,UK [Wales],7,6,1,5,8,8,6,22,CC22
1833,UK [Wales],7,6,1,5,8,8,6,22,CC22
1835,UK [Wales],7,6,1,5,8,8,6,22,CC22
1836,UK [Wales],7,6,1,5,8,8,6,22,CC22
1837,UK [Wales],7,6,1,5,8,8,6,22,CC22
1838,UK [Wales],7,6,1,5,8,8,6,22,CC22
1839,UK [Wales],7,6,1,5,8,8,6,22,CC22
1840,UK [Wales],7,6,1,5,8,8,6,22,CC22
1841,UK [Wales],7,6,1,5,8,8,6,22,CC22
1842,UK [Wales],7,,1,5,8,8,6,,
1843,UK [Wales],7,6,1,5,8,8,6,22,CC22
1844,UK [Wales],7,6,1,5,8,8,6,22,CC22
1845,UK [Wales],7,6,1,5,8,8,6,22,CC22
1846,UK [Wales],7,6,1,5,8,8,6,22,CC22
1847,UK [Wales],7,6,1,5,8,8,6,22,CC22
1848,UK [Wales],7,6,1,5,8,8,6,22,CC22
1849,UK [Wales],7,6,1,5,8,8,6,22,CC22
1850,UK [Wales],7,6,1,5,8,8,6,22,CC22
1851,UK [Wales],7,6,1,5,8,8,6,22,CC22
1852,UK [Wales],7,6,1,5,8,8,6,22,CC22
1853,UK [Wales],7,6,1,5,8,8,6,22,CC22
M15S052295,UK,7,6,1,5,8,8,6,22,CC22
M15S052299,UK,13,13,1,1,12,11,13,15,CC15
M15S052300,UK,2,2,2,2,6,3,2,30,CC30
M15S052301,UK,1,4,1,4,12,1,10,5,CC5
M15S052303,UK,19,23,15,2,19,20,15,59,
M15S052306,UK,19,122,12,2,13,89,15,718,
M15S052307,UK,3,35,19,2,20,26,,,
1_S81,Unknown,3,3,1,1,4,4,3,8,CC8
2_S82,Unknown,3,3,1,1,4,4,3,8,CC8
3_S83,Unknown,3,3,1,1,4,4,3,8,CC8
4_S84,Unknown,3,3,1,1,4,4,3,8,CC8
5_S92,Unknown,3,3,1,1,4,4,3,8,CC8
6_S93,Unknown,3,3,1,1,4,4,3,8,CC8
Mu13_S72,Unknown,2,3,1,1,4,4,3,239,CC8
Mu14_S80,Unknown,2,3,1,1,4,4,3,239,CC8
Hu1,UK,3,1,1,1,1,5,3,97,CC97
Hu1NT,UK,3,1,1,1,1,5,3,97,CC97
Hu85c,UK,3,1,1,8,1,1,1,188,CC1
Hu850v,UK,3,1,1,8,1,1,1,188,CC1
23/2 9 YbH,UK,3,1,1,308,1,1,1,3926,CC1
27/4 -24 LC,UK,1,1,1,1,1,1,1,1,CC1
18/1 – E bHC,UK,1,1,1,1,1,1,1,1,CC1
18/1 D bHC,UK,1,1,1,1,1,1,1,1,CC1
18/1 – F bHC,UK,3,1,1,308,1,1,1,3926,CC1
NC LWH,UK,3,1,1,308,1,1,1,3926,CC1
23/2-9 S,UK,1,,,,,,,,
23/2-5 SG,UK,3,,,308,1,1,1,,
23/2 14 LbH,UK,3,,1,308,,,,,
27/4 – 18 bHY,UK,,,,,1,,1,,
27/4 -18 LC,UK,,,1,1,1,1,1,,
27/4 – 20 AHC,UK,1,,,158,1,1,1,,
27/4 – 18 SC,UK,,,,1,1,1,1,,
27/4 – 1 bHC,UK,3,1,1,308,1,1,1,3926,CC1
27/1 1 non HC,UK,,,,,,5,11,,
27/4 – 5 bHC,UK,,,,,,,1,,
27/4 – 8 LHC,UK,,,,,,,,,
18/1 – 3 SG,UK,,,,1,,,1,,
18/1 – 19 bHC,UK,1,1,1,1,1,1,1,1,CC1
18/1 -12 bHC,UK,,,,,,,,,
516035-BM1,Switzerland,2,2,5,2,6,3,2,243,CC30
516035-BM2,Switzerland,2,2,5,2,6,,2,,
516035-BM3,Switzerland,2,,5,2,6,3,2,,
516035-BM4,Switzerland,,,,,,,2,,
516035-BM5,Switzerland,,,,,,3,,,
516035-BM6,Switzerland,,,5,2,6,3,2,,
516036-BM2,Switzerland,2,2,,,,3,2,,
516036-BM4,Switzerland,2,2,,,,3,2,,
516036-BM5,Switzerland,,,,2,6,3,2,,
516036-BM6,Switzerland,2,,5,2,6,3,2,,
516037-BM1,Switzerland,2,2,5,2,6,3,2,243,CC30
516037-BM2,Switzerland,2,2,5,2,6,3,2,243,CC30
516037-BM3,Switzerland,2,2,5,2,6,3,2,243,CC30
516037-BM4,Switzerland,2,,5,2,6,3,2,,
516037-BM5,Switzerland,2,,5,2,6,3,2,,
516037-BM6,Switzerland,2,2,5,,6,3,2,,
516038-BM1,Switzerland,2,2,5,2,6,3,2,243,CC30
516038-BM2,Switzerland,2,2,5,2,6,3,2,243,CC30
516038-BM3,Switzerland,2,2,5,2,6,3,2,243,CC30
516038-BM4,Switzerland,2,2,5,2,6,3,2,243,CC30
516038-BM5,Switzerland,2,2,5,2,6,3,2,243,CC30
516038-BM6,Switzerland,2,2,5,2,6,3,2,243,CC30
516040-BM1,Switzerland,2,,5,2,6,3,2,,
516040-BM2,Switzerland,2,2,5,2,6,3,2,243,CC30
516040-BM3,Switzerland,2,2,5,2,6,3,2,243,CC30
516040-BM4,Switzerland,2,2,5,2,6,3,2,243,CC30
516040-BM5,Switzerland,2,,5,2,6,3,2,,
516040-BM6,Switzerland,2,2,5,2,6,3,2,243,CC30
MSSA-1,Switzerland,2,,5,2,6,3,2,,
MSSA-2,Switzerland,2,,5,2,6,3,2,,
MSSA-3,Switzerland,2,2,5,2,6,3,2,243,CC30
MSSA-4,Switzerland,2,2,5,2,6,3,2,243,CC30
MSSA-5,Switzerland,2,2,5,2,6,3,2,243,CC30
MSSA-6,Switzerland,2,2,5,2,6,3,2,243,CC30
216090-B3,Switzerland,2,2,5,2,6,3,2,243,CC30
CHI61,China,,,,,,,,,
GRE108,Greece,,,,,,4,,,
S40,Thailand,,,1,,,4,3,,
S87,Thailand,,,,1,,,,,
TUR9,Turkey,,,4,,,5,,,
URU110,Uruguay,,,1,,,148,3,,
a41_Sylwia,Poland,1,1,1,1,1,1,1,1,CC1
58_DZ_Sylwia,Poland,6,,46,2,7,50,,,
CA-MRSA-101,Egypt,13,,,1,81,11,13,,
CA-MRSA-102,Egypt,6,,6,,7,14,,,
CA-MRSA-103,Egypt,13,,1,,81,11,,,
CA-MRSA-104,Egypt,1,4,1,4,12,1,10,5,CC5
CA-MRSA-105,Egypt,1,1,1,1,1,1,1,1,CC1
CA-MRSA-107,Egypt,4,,1,1,11,72,11,,
CA-MRSA-108,Egypt,2,,111,1,4,4,3,,
CA-MRSA-109,Egypt,46,,,44,,68,,,
CA-MRSA-110,Egypt,,1,1,,1,1,1,,
CA-MRSA-111,Egypt,46,,49,,13,68,60,,
CA-MRSA-112,Egypt,1,1,1,1,1,1,1,1,CC1
CA-MRSA-113,Egypt,1,,1,,,51,10,,
CA-MRSA-114,Egypt,1,,1,1,,1,,,
CA-MRSA-115,Egypt,1,1,1,1,1,1,1,1,CC1
CA-MRSA-116,Egypt,,,,,,,,,
CA-MRSA-117,Egypt,6,5,6,2,7,14,5,121,CC121
CA-MRSA-118,Egypt,6,5,6,2,7,14,5,121,CC121
CA-MRSA-119,Egypt,1,13,1,1,124,5,3,1153,CC97
CA-MRSA-120,Egypt,1,,1,1,124,5,3,,
CA-MRSA-123,Egypt,,,1,1,81,11,13,,
CA-MRSA-124,Egypt,7,,1,,8,8,6,,
CA-MRSA-125,Egypt,1,,1,,,1,1,,
CA-MRSA-126,Egypt,6,5,6,2,7,,5,,
CA-MRSA-127,Egypt,6,5,6,2,7,14,5,121,CC121
CA-MRSA-128,Egypt,1,1,1,1,1,1,1,1,CC1
CA-MRSA-129,Egypt,7,6,1,5,,8,6,,
CA-MRSA-130,Egypt,1,4,1,4,12,1,10,5,CC5
CA-MRSA-131,Egypt,2,3,1,1,4,4,3,239,CC8
CA-MRSA-132,Egypt,1,1,1,1,1,,1,,
CA-MRSA-133,Egypt,13,,1,,81,11,13,,
CA-MRSA-134,Egypt,1,,1,,1,1,1,,
CA-MRSA-135,Egypt,1,,1,,1,1,1,,
CA-MRSA-136,Egypt,6,,6,2,7,14,,,
CA-MRSA-137,Egypt,,,1,,1,5,3,,
CA-MRSA-138,Egypt,2,3,1,1,4,4,3,239,CC8
CA-MRSA-139,Egypt,,,,,4,,,,
CA-MRSA-140,Egypt,7,6,584,5,8,8,6,4273,CC22
CA-MRSA-141,Egypt,2,3,1,1,4,4,3,239,CC8
CA-MRSA-142,Egypt,6,5,6,2,,14,5,,
CA-MRSA-143,Egypt,7,,1,,8,8,6,,
CA-MRSA-146,Egypt,1,1,1,1,1,1,1,1,CC1
CA-MRSA-147,Egypt,6,,6,,,14,5,,
CA-MRSA-148,Egypt,2,3,1,1,4,4,3,239,CC8
CA-MRSA-149,Egypt,,75,49,,13,68,60,,
CA-MRSA-150,Egypt,46,75,49,44,13,68,60,152,
CA-MRSA-151,Egypt,1,,1,1,1,1,1,,
CA-MRSA-152,Egypt,46,75,49,44,13,68,60,152,
CA-MRSA-153,Egypt,4,3,1,1,11,72,11,672,
CA-MRSA-154,Egypt,1,,1,1,1,1,1,,
CA-MRSA-155,Egypt,7,,1,5,8,8,6,,
CA-MRSA-156,Egypt,3,37,19,2,20,26,32,291,
CA-MRSA-158,Egypt,1,1,1,1,1,1,1,1,CC1
CA-MRSA-162,Egypt,1,,1,1,1,1,1,,
CA-MRSA-163,Egypt,1,4,1,4,12,1,10,5,CC5
CA-MRSA-164,Egypt,6,5,6,2,7,14,5,121,CC121
CA-MRSA-165,Egypt,12,4,1,4,12,1,3,6,CC5
CA-MRSA-166,Egypt,6,,6,,7,,5,,
CA-MRSA-167,Egypt,1,1,1,1,1,1,1,1,CC1
CA-MRSA-168,Egypt,13,13,1,1,81,,13,,
CA-MRSA-173,Egypt,1,,,,12,1,10,,
CA-MRSA-174,Egypt,6,,6,2,,14,,,
CA-MRSA-175,Egypt,46,,49,44,13,,60,,
CA-MRSA-176,Egypt,46,75,49,,,,,,
CA-MRSA-177,Egypt,13,,1,1,81,11,13,,
CA-MRSA-179,Egypt,7,,1,5,8,8,6,,
CA-MRSA-180,Egypt,2,,,,,,2,,
CA-MRSA-185,Egypt,3,1,1,1,1,5,3,97,CC97
CA-MRSA-186,Egypt,2,,2,2,6,92,2,,
CA-MRSA-187,Egypt,46,75,49,44,13,68,60,152,
CA-MRSA-188,Egypt,1,,1,1,124,5,,,
CA-MRSA-190,Egypt,1,3,1,14,11,51,10,80,
CA-MRSA-191,Egypt,46,,49,,13,,60,,
CA-MRSA-192,Egypt,10,,,,,3,615,,
CA-MRSA-193,Egypt,,,,,,5,3,,
CA-MRSA-198,Egypt,6,5,6,2,7,14,5,121,CC121
CA-MRSA-199,Egypt,1,,1,,12,1,,,
CA-MRSA-200,Egypt,6,5,6,2,7,14,5,121,CC121
HA-MRSA-10,Egypt,10,14,8,6,14,3,615,7119,CC45
HA-MRSA-13,Egypt,13,,1,1,,1,,,
HA-MRSA-18,Egypt,46,,49,44,13,68,60,,
HA-MRSA-19,Egypt,1,,1,1,1,,,,
HA-MRSA-21,Egypt,,,,,81,,,,
HA-MRSA-22,Egypt,1,,1,1,1,1,1,,
HA-MRSA-24,Egypt,46,,49,,13,,60,,
HA-MRSA-25,Egypt,46,,,44,13,68,60,,
HA-MRSA-26,Egypt,1,,1,1,1,1,1,,
HA-MRSA-27,Egypt,13,,1,1,81,11,13,,
HA-MRSA-28,Egypt,1,4,1,,12,1,10,,
HA-MRSA-29,Egypt,10,,,,,3,,,
HA-MRSA-30,Egypt,46,,,44,,68,,,
HA-MRSA-31,Egypt,,,,,,,,,
HA-MRSA-33,Egypt,4,,,8,,10,8,,
HA-MRSA-34,Egypt,3,,1,1,1,5,3,,
HA-MRSA-36,Egypt,4,,1,1,11,72,11,,
HA-MRSA-37,Egypt,46,75,49,44,13,68,60,152,
HA-MRSA-38,Egypt,1,,1,1,1,1,1,,
HA-MRSA-39,Egypt,6,,6,2,7,14,5,,
HA-MRSA-40,Egypt,13,,1,1,81,11,13,,
HA-MRSA-42,Egypt,1,,1,1,1,1,1,,
HA-MRSA-44,Egypt,,,49,,13,68,60,,
HA-MRSA-45,Egypt,1,4,1,4,,1,10,,
HA-MRSA-47,Egypt,6,5,6,2,7,14,5,121,CC121
HA-MRSA-49,Egypt,13,,,1,81,11,,,
HA-MRSA-50,Egypt,13,13,1,1,81,11,13,1535,CC15
HA-MRSA-53,Egypt,,,,,13,68,60,,
HA-MRSA-54,Egypt,46,,49,44,13,68,60,,
HA-MRSA-56,Egypt,7,6,1,5,8,8,6,22,CC22
HA-MRSA-58,Egypt,4,,1,1,11,72,,,
HA-MRSA-59,Egypt,6,5,6,2,7,14,5,121,CC121
HA-MRSA-61,Egypt,,,8,26,26,32,2,,
FA-MRSA-1,Egypt,1,,1,4,12,1,10,,
FA-MRSA-2,Egypt,1,4,1,,,1,,,
FA-MRSA-4,Egypt,1,,1,1,1,1,1,,
FA-MRSA-8,Egypt,,,1,,,1,10,,
FA-MRSA-9,Egypt,,,,78,,1,1,,
